"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_894",14,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,22,19,0,27,14,0,16,21,246,162,164,119,123
"ASV_895",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,207,136,154,164
"ASV_896",11,0,20,26,73,20,0,41,12,14,0,0,25,13,25,28,9,0,6,10,0,12,1,9,0,0,17,35,39,38,60
"ASV_897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,161,302,183
"ASV_898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,176,233,143,191,203
"ASV_899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,272,176,171,0
"ASV_900",0,0,0,38,59,55,0,0,0,0,0,0,59,0,58,0,0,0,40,111,44,113,0,0,0,0,0,0,0,0,0
"ASV_901",22,0,62,240,0,0,0,57,0,0,0,0,0,58,0,0,0,0,0,0,0,0,24,160,0,0,0,0,0,0,0
"ASV_902",0,40,21,41,0,0,16,0,52,0,0,24,40,32,0,0,34,0,47,35,59,0,28,27,0,0,0,0,0,0,0
"ASV_903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,240,150,202,145
"ASV_904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,32,111,266,233,171,120
"ASV_905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,221,250,171
"ASV_906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22,0,8,16,190,164,128,186,194
"ASV_907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,244,169,158,193,164
"ASV_908",42,5,25,52,0,9,7,21,0,0,0,4,0,47,43,0,0,0,0,35,0,36,46,26,0,3,0,0,0,0,0
"ASV_909",0,27,0,44,0,45,191,0,17,0,0,65,0,178,0,0,0,0,31,53,49,0,21,17,0,35,0,0,0,0,0
"ASV_910",0,8,0,0,0,0,9,0,17,0,0,0,0,12,0,0,0,76,0,28,12,10,0,0,11,15,196,206,92,102,89
"ASV_911",0,0,0,198,75,60,0,0,3,49,0,83,0,24,0,0,14,0,3,0,0,0,0,0,5,18,0,0,0,0,0
"ASV_912",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,200,130,168,138
"ASV_913",27,6,32,39,80,34,12,7,21,0,5,19,48,30,29,45,0,21,14,14,15,57,11,0,0,0,0,0,0,0,0
"ASV_914",0,0,0,0,61,0,0,0,0,0,0,0,94,0,46,0,0,0,0,0,71,140,0,0,0,0,0,0,0,0,0
"ASV_915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,18,13,138,251,124,173,151
"ASV_916",0,0,0,0,0,18,0,0,0,0,88,0,0,0,0,0,63,0,18,39,0,0,62,88,0,121,0,0,0,0,0
"ASV_917",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,221,178,165,118
"ASV_918",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,16,20,209,180,156,153,145
"ASV_919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,220,201,144,227,134
"ASV_920",0,11,27,41,160,0,52,0,31,40,45,47,8,55,52,15,16,0,61,37,52,0,15,23,0,0,0,0,0,0,0
"ASV_921",0,0,0,24,0,0,0,0,86,0,73,82,0,0,0,0,27,0,188,144,74,0,0,0,0,0,0,0,0,0,0
"ASV_922",0,0,0,0,0,0,0,0,0,109,0,0,51,0,54,0,0,41,0,0,80,0,0,0,0,0,0,0,0,0,0
"ASV_923",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,11,245,208,120,178,108
"ASV_924",7,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,15,141,216,170,211,121
"ASV_925",0,18,66,0,0,0,0,0,375,184,0,0,0,0,0,0,0,0,0,0,95,22,69,32,0,24,0,0,0,0,0
"ASV_926",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,163,325,161,225,0
"ASV_927",0,0,26,0,129,40,0,0,30,74,0,254,10,89,64,24,0,0,48,33,0,57,0,0,0,0,0,0,0,0,0
"ASV_928",0,30,26,0,0,0,0,0,82,54,0,36,0,0,0,0,0,0,28,32,55,23,19,51,0,0,31,30,0,43,84
"ASV_929",0,0,0,0,0,0,0,0,0,0,0,0,92,53,194,0,0,0,0,0,127,56,0,0,0,0,0,0,0,0,0
"ASV_930",80,0,21,0,0,22,0,98,44,0,0,0,0,18,0,26,0,0,41,81,40,83,0,0,0,0,0,0,0,0,0
"ASV_932",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,14,0,0,10,0,17,0,150,176,150,132,249
"ASV_933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,8,3,3,16,146,211,135,247,113
"ASV_934",0,0,26,0,121,0,0,0,43,0,0,0,0,0,0,0,0,0,105,29,0,0,0,0,0,29,137,0,66,0,163
"ASV_935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,16,229,147,173,135,168
"ASV_936",0,0,0,0,0,0,0,0,0,0,0,0,93,0,55,0,0,0,0,0,86,118,0,0,0,0,0,0,0,0,0
"ASV_937",9,0,33,46,0,32,14,20,24,0,0,11,58,30,32,39,21,0,37,39,69,43,14,0,0,0,0,0,0,0,0
"ASV_938",0,68,0,0,0,0,0,0,89,0,0,66,0,0,105,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
"ASV_939",0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,4,0,0,8,14,8,0,9,0,4,13,159,238,144,177,92
"ASV_940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,159,281,143,161,114
"ASV_941",0,0,0,29,0,0,143,0,145,0,0,72,0,0,0,0,0,0,0,146,0,0,27,0,0,0,0,0,0,0,0
"ASV_942",0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,50,0,16,0,0,0,28,135,182,128,133,205
"ASV_943",0,16,0,0,0,0,3,0,78,0,0,23,0,0,113,26,0,0,38,0,43,105,0,51,0,0,0,0,0,0,0
"ASV_945",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,124,169,142,198,233
"ASV_946",0,0,0,0,0,12,0,0,0,0,11,0,11,8,0,0,0,0,7,0,0,0,0,9,0,0,122,127,100,192,89
"ASV_947",0,27,0,20,292,0,122,0,19,43,0,0,0,0,0,0,0,46,157,0,0,0,0,0,0,0,0,39,0,0,0
"ASV_948",0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,7,12,16,389,155,113,145,0
"ASV_949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,29,212,145,125,118,185
"ASV_950",0,0,0,0,0,0,0,0,0,0,0,0,235,71,40,0,0,99,0,150,64,152,0,0,0,0,0,0,0,0,0
"ASV_951",23,3,14,17,36,9,16,22,15,8,13,23,24,4,35,15,16,0,19,39,23,9,17,25,0,6,0,0,0,0,0
"ASV_953",21,0,0,38,0,45,0,39,76,30,0,0,0,61,0,30,0,0,17,115,43,65,9,0,33,21,0,34,0,0,0
"ASV_954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,264,230,175,188,0
"ASV_955",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,26,12,32,190,224,149,182,0
"ASV_956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,15,22,184,188,159,142,148
"ASV_957",0,7,7,0,48,0,69,5,24,20,25,38,14,22,0,25,0,136,76,35,33,22,0,21,48,4,0,0,0,0,0
"ASV_958",84,0,0,113,0,0,0,192,0,0,0,0,0,44,0,59,0,0,0,0,0,0,75,145,0,0,0,0,0,0,0
"ASV_959",8,20,8,15,63,11,13,12,29,0,0,0,0,14,17,33,0,25,38,11,25,9,0,6,12,23,93,46,36,57,0
"ASV_960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,6,214,280,127,158,88
"ASV_961",0,0,0,55,86,0,0,26,0,0,0,0,0,14,0,31,0,0,0,0,0,121,167,42,0,0,0,0,0,0,0
"ASV_962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,17,229,176,119,148,160
"ASV_963",0,0,25,0,0,25,97,0,25,45,91,50,0,37,0,0,0,67,61,55,51,0,0,79,0,0,0,0,0,0,0
"ASV_964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,20,110,187,155,169,233
"ASV_965",0,0,19,0,239,0,0,0,86,0,0,0,0,0,0,0,0,0,69,0,0,0,0,48,30,0,81,0,0,0,0
"ASV_966",0,23,79,21,121,23,16,0,0,16,0,35,23,120,0,19,8,0,15,42,140,0,14,14,0,0,0,0,6,0,0
"ASV_967",11,0,0,0,0,0,0,19,17,0,8,9,0,0,0,0,0,0,0,0,15,20,14,21,19,25,178,45,62,66,290
"ASV_968",0,17,16,0,54,8,9,7,26,15,0,23,0,0,0,0,0,0,37,18,18,0,7,0,8,24,77,50,69,41,151
"ASV_969",0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,196,167,173,106
"ASV_970",0,32,14,11,76,0,8,10,60,45,0,18,0,14,0,0,0,0,42,52,16,13,7,17,0,0,0,0,0,0,0
"ASV_971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,249,251,129,129,114
"ASV_972",0,17,15,70,0,26,0,0,72,13,10,54,0,41,31,0,27,0,36,57,61,0,14,53,7,0,0,0,0,0,0
"ASV_973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,23,0,0,10,13,11,0,0,23,143,215,124,116,137
"ASV_974",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,30,0,37,0,32,0,0,127,165,130,160,131
"ASV_975",0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,174,182,180,135,0
"ASV_977",0,15,0,50,0,37,29,21,51,0,0,0,0,55,0,0,0,0,0,0,55,0,0,0,0,0,87,65,66,74,163
"ASV_978",0,40,0,131,116,60,33,0,0,0,0,0,0,0,0,65,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
"ASV_979",13,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,280,87,131,96,205
"ASV_980",0,0,0,0,0,0,0,24,66,0,0,0,0,0,0,0,0,0,32,23,13,0,0,0,16,20,79,98,50,79,80
"ASV_981",30,0,0,0,0,0,0,260,0,0,0,0,0,0,20,0,0,0,61,0,0,0,0,109,90,101,0,0,0,0,0
"ASV_982",0,0,0,41,0,44,0,20,79,0,0,0,0,0,0,31,0,0,51,0,0,16,0,0,175,22,4,0,0,0,0
"ASV_983",0,0,0,72,241,0,0,0,0,0,0,0,0,49,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_984",23,0,53,0,0,33,0,9,8,102,0,0,0,39,0,0,52,78,1,6,69,35,0,0,54,14,34,39,27,47,0
"ASV_985",86,0,32,179,218,75,18,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
"ASV_986",7,0,0,0,24,25,0,0,29,0,31,105,0,0,0,24,0,214,57,43,20,21,13,13,0,0,0,0,0,0,0
"ASV_987",0,9,1,55,154,1,4,14,5,35,37,28,0,31,15,1,0,31,12,30,44,13,14,2,2,0,0,0,0,0,0
"ASV_988",0,0,0,63,27,0,0,0,0,24,29,64,49,23,39,0,85,54,0,0,72,0,0,0,0,0,0,0,0,0,0
"ASV_989",0,0,0,0,0,0,0,0,0,0,0,0,51,38,76,0,0,43,0,56,88,0,0,0,0,0,0,0,0,0,0
"ASV_991",7,8,4,0,0,0,14,10,14,5,7,0,0,0,0,13,0,21,24,0,15,0,5,9,0,17,196,94,78,130,79
"ASV_992",6,0,0,58,76,0,0,10,0,0,0,0,0,25,56,231,0,0,0,0,0,19,54,18,0,0,0,0,0,0,0
"ASV_993",0,0,0,0,0,0,0,83,0,0,0,0,0,58,0,68,0,0,0,0,0,109,54,0,11,0,0,0,0,0,0
"ASV_995",12,0,10,20,0,16,0,0,10,0,0,14,14,36,0,23,27,0,19,46,71,35,0,0,13,0,0,0,0,0,0
"ASV_996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,185,203,148,158,120
"ASV_997",0,0,0,0,245,0,52,0,0,0,110,0,0,0,0,0,0,0,0,0,0,27,0,32,0,0,15,0,0,0,0
"ASV_998",13,13,0,0,0,0,172,0,17,0,0,0,0,0,38,0,0,0,29,54,0,0,0,32,0,18,0,0,0,0,0
"ASV_999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,239,190,100,171,139
"ASV_1002",0,0,0,0,326,78,0,0,0,0,0,0,0,41,0,36,0,0,0,0,26,36,61,31,0,0,0,0,0,0,0
"ASV_1003",0,0,0,65,0,0,108,0,30,0,0,0,44,0,85,0,22,0,0,0,201,0,35,69,0,0,0,0,0,0,0
"ASV_1004",0,0,0,0,46,0,0,0,0,0,0,0,88,0,55,0,0,0,37,94,71,140,0,0,0,0,0,0,0,0,0
"ASV_1005",0,0,0,0,0,0,0,0,0,0,0,0,92,0,73,0,0,0,0,114,56,119,0,0,0,0,0,0,0,0,0
"ASV_1006",0,0,0,110,0,0,0,0,89,0,0,12,0,0,102,0,0,0,0,0,0,0,210,248,0,0,0,0,0,0,0
"ASV_1007",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,12,207,235,127,154,82
"ASV_1009",0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,50,19,0,0,0,0,0,0,0,25,0,100,136,129,137,179
"ASV_1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,21,0,0,187,86,97,109,210
"ASV_1011",0,0,0,0,0,0,0,53,70,0,0,61,43,0,0,47,0,0,91,118,0,96,0,0,0,0,0,0,0,0,0
"ASV_1012",0,13,15,40,100,0,0,0,21,18,0,34,0,39,47,0,191,87,0,0,0,0,89,0,13,0,0,0,0,0,0
"ASV_1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,0,0,151,262,205,145,0
"ASV_1014",0,0,0,97,31,0,0,0,0,54,37,0,30,0,0,0,82,31,0,64,62,15,0,0,0,0,0,0,0,0,0
"ASV_1015",0,0,41,0,0,0,0,34,0,0,0,0,221,93,212,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,238,214,140,137,91
"ASV_1018",24,0,41,42,0,0,0,27,0,0,0,0,0,69,0,0,0,0,0,0,0,180,25,0,0,0,0,0,0,0,0
"ASV_1019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,149,193,163,148,93
"ASV_1020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,273,205,134,156,0
"ASV_1021",0,0,0,0,301,39,0,0,0,0,0,0,0,16,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0
"ASV_1023",68,0,0,58,0,0,0,123,0,0,0,0,0,27,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
"ASV_1024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,29,159,255,123,168,77
"ASV_1025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,196,213,135,137,113
"ASV_1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,20,119,149,126,147,170
"ASV_1028",27,0,23,0,0,28,0,17,21,0,0,0,0,35,0,0,0,0,0,54,0,102,0,0,0,0,0,0,0,0,0
"ASV_1029",0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,43,0,0,110,47,0,0,0,0,0,0,0,0,0
"ASV_1030",0,0,0,0,0,0,0,0,0,0,0,0,83,0,225,0,0,0,0,102,108,59,0,0,0,0,0,0,0,0,0
"ASV_1031",0,44,34,25,91,0,16,8,41,0,26,25,0,21,113,0,0,26,25,56,58,14,0,13,0,0,0,0,0,0,0
"ASV_1032",0,0,0,0,0,0,34,0,55,68,0,137,0,59,0,0,36,0,0,0,38,0,39,181,49,18,0,0,0,0,0
"ASV_1033",0,0,21,108,0,16,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,155,36,9,0,0,0,0,0,0,0
"ASV_1034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,172,223,151,201,72
"ASV_1035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,222,112,252,103
"ASV_1037",0,0,0,0,176,0,54,0,100,0,0,0,0,0,0,0,0,0,0,77,0,0,0,20,0,0,24,0,27,49,0
"ASV_1038",0,0,14,0,312,44,50,7,15,0,0,0,0,16,0,0,0,0,87,0,32,0,0,0,8,0,31,0,17,21,0
"ASV_1039",0,0,17,0,53,0,12,25,0,0,0,0,0,0,0,50,0,52,0,54,57,0,0,0,0,15,46,0,0,0,35
"ASV_1040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,186,190,113,168,130
"ASV_1041",0,0,11,0,0,5,40,40,32,18,0,13,0,0,72,0,0,40,33,0,0,0,0,27,0,9,0,0,0,15,0
"ASV_1043",0,0,0,36,98,0,0,0,0,0,0,0,125,44,33,0,0,66,4,100,32,71,0,0,0,0,0,0,0,0,0
"ASV_1044",0,0,30,63,0,25,10,19,0,0,0,0,0,32,102,33,0,0,0,56,55,64,11,0,15,24,0,0,0,0,0
"ASV_1045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,150,212,148,181,116
"ASV_1046",0,0,0,0,0,16,8,0,0,34,0,33,0,0,0,0,0,0,28,10,0,0,27,79,0,0,0,0,0,0,0
"ASV_1047",0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,20,73,104,144,182,207
"ASV_1048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,199,146,111,183,140
"ASV_1049",0,0,0,44,0,0,0,8,0,0,0,0,31,44,0,50,38,34,15,48,44,65,0,0,0,0,0,0,0,0,0
"ASV_1050",0,0,0,72,70,0,0,0,0,0,0,0,30,0,46,0,83,69,0,76,60,0,0,0,0,0,0,0,0,0,0
"ASV_1051",0,119,0,0,0,0,0,0,62,0,0,264,0,0,0,0,0,0,71,0,57,0,26,0,0,24,0,0,0,0,0
"ASV_1052",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,134,178,113,173,133
"ASV_1053",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,161,21,29,12,0,0,0,0,79,139,57,116,160
"ASV_1055",13,0,6,0,0,0,0,0,37,0,18,36,0,0,0,0,42,0,38,71,60,28,0,10,0,41,0,84,0,0,0
"ASV_1056",0,0,0,0,0,0,0,0,0,0,0,0,108,0,69,0,0,0,0,111,0,112,0,0,0,0,0,0,0,0,0
"ASV_1057",0,0,150,0,0,29,115,0,0,21,0,0,16,30,0,34,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
"ASV_1058",28,0,10,33,0,25,14,0,0,0,0,0,58,15,61,29,0,0,6,101,57,52,12,0,0,0,0,0,0,0,0
"ASV_1059",0,0,0,78,82,0,0,0,0,0,0,0,44,0,0,90,73,56,0,0,113,0,0,0,0,0,0,0,0,0,0
"ASV_1060",0,0,14,16,0,11,0,23,24,0,0,0,33,21,56,22,0,0,15,28,23,23,9,0,0,0,35,0,11,16,39
"ASV_1061",0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,11,26,14,0,0,0,18,21,107,175,91,115,125
"ASV_1062",0,0,0,72,283,0,0,0,0,0,0,0,49,29,101,0,0,116,0,0,0,44,0,0,0,0,0,0,0,0,0
"ASV_1063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,104,174,181,169,130
"ASV_1064",8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,0,0,219,142,155,135,0
"ASV_1065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,17,142,221,100,141,162
"ASV_1066",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,233,160,121,141,114
"ASV_1067",0,0,0,0,0,0,0,0,0,0,0,0,31,41,89,0,0,73,0,135,95,96,0,0,0,0,0,0,0,0,0
"ASV_1068",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,15,0,0,8,5,14,0,232,138,96,136,128
"ASV_1069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,197,113,160,91
"ASV_1070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,10,178,158,145,157,131
"ASV_1071",61,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,50,333,59,0,44,0,0,0,0,0
"ASV_1074",82,0,0,0,0,0,0,0,0,8,31,0,0,0,0,0,10,0,8,0,0,0,0,24,0,0,0,0,0,0,0
"ASV_1075",0,0,0,53,0,64,120,0,0,0,0,0,0,39,0,0,0,0,0,31,139,0,0,0,0,20,0,0,0,0,0
"ASV_1076",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,163,191,154,170,85
"ASV_1077",0,0,5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,14,0,0,19,26,0,0,0,24,104,144,74,103,90
"ASV_1078",45,0,20,0,0,0,67,19,0,0,0,0,0,69,41,0,0,0,89,115,0,57,0,0,0,0,0,0,0,0,0
"ASV_1079",0,5,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,8,9,8,13,6,5,12,167,153,85,154,90
"ASV_1080",0,19,7,0,55,0,26,0,28,0,0,0,0,0,0,11,20,0,23,0,34,0,0,429,0,0,9,0,0,0,0
"ASV_1081",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,23,0,0,49,0,0,0,0,0,20,177,130,106,102,120
"ASV_1082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,162,163,165,163
"ASV_1083",4,0,0,0,0,0,0,16,0,0,5,7,0,0,0,6,0,0,0,0,0,5,0,10,17,9,156,144,118,114,140
"ASV_1084",0,0,17,20,0,198,0,0,16,24,121,58,45,63,83,0,0,20,14,0,0,46,27,0,0,0,0,0,0,0,0
"ASV_1085",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,188,158,102,144,156
"ASV_1086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,35,196,154,126,159,0
"ASV_1088",10,0,37,77,0,17,0,24,0,0,0,0,0,60,44,54,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0
"ASV_1089",0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,12,0,0,17,0,0,27,160,156,125,130,108
"ASV_1091",0,0,0,0,65,0,0,0,0,0,0,0,69,0,25,0,0,29,40,64,56,116,0,0,0,0,0,0,0,0,0
"ASV_1092",0,0,45,71,252,0,0,0,48,0,0,64,0,0,0,0,0,0,0,0,0,56,0,61,0,0,0,0,0,0,0
"ASV_1093",0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,69,0,90,93,0,0,0,0,0,0,0,0,0,0
"ASV_1095",22,0,5,0,467,98,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,106,21,0,0,0,0,0,0,0
"ASV_1096",0,42,20,0,0,0,9,0,36,0,0,80,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
"ASV_1098",0,0,0,0,0,0,0,0,0,0,0,0,104,0,44,0,0,0,0,0,98,183,0,0,0,0,0,0,0,0,0
"ASV_1099",54,0,0,130,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,35,68,68,0,0,0,0,0,0,0
"ASV_1100",0,11,35,9,0,0,90,17,0,0,13,0,0,0,0,0,0,0,0,14,0,0,0,100,65,28,0,26,17,0,0
"ASV_1101",28,0,0,98,167,0,0,0,0,0,0,11,0,16,0,240,0,0,0,0,0,0,40,23,0,0,0,0,0,0,0
"ASV_1102",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11,161,187,128,106,148
"ASV_1103",0,0,0,0,99,0,0,0,0,0,0,0,47,0,0,0,0,29,0,0,47,0,0,0,0,0,0,0,0,0,0
"ASV_1104",16,34,33,26,174,25,25,7,38,0,0,36,0,0,0,0,0,0,48,25,26,0,0,17,0,0,0,0,0,0,0
"ASV_1105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,0,0,12,0,115,149,138,108,185
"ASV_1106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,115,202,156
"ASV_1107",19,34,0,0,0,0,22,0,63,0,0,0,0,0,0,29,0,0,23,0,0,0,0,21,0,0,0,0,0,0,0
"ASV_1108",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,7,22,163,112,147,156,133
"ASV_1109",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,213,139,205,0
"ASV_1110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,145,211,158
"ASV_1111",7,0,0,0,0,0,4,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,21,189,78,105,75,213
"ASV_1112",17,16,8,13,0,11,10,14,27,8,0,0,18,10,30,22,24,31,12,59,66,22,13,0,23,12,0,0,0,0,0
