"","YR_1_1","YR_1_2","YR_1_3","YR_3_2","YR_3_3","YR_3_4","YR_1_4","YR_1_5","YR_1_6","YR_2_6","YR_2_7","YR_2_8","YR_1_17","YR_2_1","YR_2_2","YR_2_3","YR_2_4","YR_2_5","YR_3_8","YR_3_9","YR_3_10","YR_3_11","YR_1_10","YR_1_11","YR_1_12","YR_1_13","YR_3_12","YR_3_13","YR_3_14","YR_3_15","YR_3_16"
"ASV_3491",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,10,3,0,0,0,0,24,0,0
"ASV_3492",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,9,0,6,15,0
"ASV_3498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,8,0
"ASV_3502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,5,5,0
"ASV_3508",0,20,6,0,0,0,4,0,5,0,5,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ASV_3509",0,7,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,1,18,4,5,0,0,0,0,0,0,0,0,0
"ASV_3510",0,0,0,0,0,0,0,0,20,0,0,7,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7,15,0
"ASV_3515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,10,0
"ASV_3516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,11,13,0
"ASV_3517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,9,0
"ASV_3519",0,0,0,0,0,0,0,5,9,0,0,0,0,0,12,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0
"ASV_3532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,9,11
"ASV_3537",16,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ASV_3538",6,0,16,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,7,20,0
"ASV_3542",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,17,8,16,0,0,0,0,0
"ASV_3544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,7,11,0
"ASV_3547",0,4,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"ASV_3548",0,0,15,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0
"ASV_3551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,10,7,0
"ASV_3554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,11,0
"ASV_3558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,17,7,0,0
"ASV_3559",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,2,0,0,0,0,0
"ASV_3560",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,20,0,0,1,0,0,5,0,0,0,2,3,1,0
"ASV_3561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,5,11,24
"ASV_3562",0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0
"ASV_3563",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,16,0,0
"ASV_3569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,14,3,0
"ASV_3570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,9,4,0
"ASV_3571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,6,11
"ASV_3572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,14,6
"ASV_3578",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,9,5,6,0,0
"ASV_3579",0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,39,0,0,0,0,0,0
"ASV_3580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,18,8,0
"ASV_3583",0,0,5,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0
"ASV_3589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,5,0,4
"ASV_3590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,7,9,0
"ASV_3592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,9,0
"ASV_3594",0,0,8,0,0,0,0,3,0,0,0,1,4,0,4,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
"ASV_3595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,6,25,0
"ASV_3600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,9,8,14
"ASV_3603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,9,7,0,10
"ASV_3609",4,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,4,0,0
"ASV_3612",0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,12,12
"ASV_3620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,10,0
"ASV_3621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,16,0
"ASV_3624",0,0,0,0,0,6,0,0,4,0,0,14,0,0,0,0,0,0,16,0,6,2,3,4,0,0,0,0,0,0,0
"ASV_3626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,11,0
"ASV_3632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,11,5,0
"ASV_3633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,12,12,0
"ASV_3635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,5,10,0
"ASV_3636",0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,2,8,11,1,0,0,0,0,0,0,0,0,0
"ASV_3637",0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0
"ASV_3638",0,0,0,6,0,0,7,0,7,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3639",0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,5,0
"ASV_3642",25,0,0,6,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0
"ASV_3648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,8,18,0
"ASV_3657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,5,12,0
"ASV_3658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,12,7,0
"ASV_3659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,9,4,10,0
"ASV_3660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,4,10
"ASV_3661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,0,15
"ASV_3662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,1,2,2,27
"ASV_3663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,11,14,5,0
"ASV_3665",0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,10,0,0,0,0,0,0
"ASV_3666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,5,8,0
"ASV_3667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,8,0
"ASV_3668",0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,5,3,1,3
"ASV_3671",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,0,0,0,0,0,9,0
"ASV_3675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,11,23
"ASV_3677",24,0,0,0,0,0,0,6,0,0,0,0,0,0,9,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
"ASV_3678",7,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,4,0,6
"ASV_3679",5,3,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0
"ASV_3680",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,4,0,26,0,0,0,0,0
"ASV_3682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,9,0,2,8,2,4,0
"ASV_3695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,2,0
"ASV_3696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,4,0
"ASV_3697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,5,0
"ASV_3698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,14,1,0
"ASV_3705",0,0,0,6,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,12,0,0,0,0,0,0,0
"ASV_3708",0,13,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,0,0,4,0,0
"ASV_3713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,6,7,0,0
"ASV_3716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,8,14
"ASV_3717",10,0,0,0,0,0,0,9,2,3,0,0,5,0,0,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3718",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,12,0
"ASV_3719",2,0,0,0,0,0,11,1,0,0,0,0,0,4,0,1,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0
"ASV_3720",0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,2,0,0,0,0,0,0
"ASV_3726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8,11,0
"ASV_3727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,13,9,0
"ASV_3730",3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,10,0,0,0,0,0,0,0
"ASV_3731",0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0
"ASV_3732",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ASV_3736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,13
"ASV_3738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,13,0,0,0,0,0,0,2,0,0,7,0
"ASV_3739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,7,0,5,18
"ASV_3740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,2,0
"ASV_3743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,8,0
"ASV_3745",0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0
"ASV_3748",0,0,0,0,0,12,0,0,3,0,0,0,0,7,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
"ASV_3749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,10,7,7,0
"ASV_3750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,3,2,0
"ASV_3751",0,0,0,5,0,0,21,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3752",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,8,0
"ASV_3756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,13
"ASV_3758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,13,6
"ASV_3759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,0,3,0,0,7,12,0,0,0,0,0
"ASV_3760",0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,10
"ASV_3761",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,7,0
"ASV_3770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5,7,7,0
"ASV_3771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,7,13,0
"ASV_3778",0,0,0,0,0,11,2,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0
"ASV_3779",0,0,0,0,0,28,0,0,7,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0
"ASV_3788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,9,2
"ASV_3789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,13,5,0
"ASV_3790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,12,0
"ASV_3793",9,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"ASV_3794",4,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0
"ASV_3796",0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,2,3,0,0,0
"ASV_3797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,0,9,0
"ASV_3800",0,0,3,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"ASV_3815",0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,6,0,5,8,0
"ASV_3819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,8,4,0
"ASV_3824",25,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"ASV_3825",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,8,5,0
"ASV_3827",0,6,0,0,0,4,0,5,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,6,0,0,0,0,0,0
"ASV_3829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,9,8,0
"ASV_3835",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0
"ASV_3837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,15,0
"ASV_3840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,8,6,0
"ASV_3841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,10
"ASV_3842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,7,0
"ASV_3850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,6,0
"ASV_3865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,9,16
"ASV_3867",0,13,2,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0,0,0,0,0
"ASV_3868",0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
"ASV_3870",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,7,7,9
"ASV_3871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,9,5,0
"ASV_3872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,15,9,5,0
"ASV_3873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,11,8
"ASV_3880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,6,0
"ASV_3884",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,10
"ASV_3885",0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,8,0,0,0,1,4,0,0,0,0,0,0,0
"ASV_3887",0,0,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
"ASV_3888",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,3,8,0
"ASV_3889",0,2,5,0,0,0,5,0,0,0,0,3,7,6,0,0,0,0,0,0,0,6,0,0,0,2,5,0,8,0,0
"ASV_3904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,14,15
"ASV_3908",11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3909",0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,11,0,7,0,7
"ASV_3911",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,10,4,9,1,0
"ASV_3914",0,0,7,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0
"ASV_3915",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0
"ASV_3922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,9,14,0
"ASV_3925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,4,0
"ASV_3929",0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,4,7,0,8,8,0,0,8,0,0,0,0,0
"ASV_3930",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,6,0,0
"ASV_3933",0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,4,0,4,0
"ASV_3934",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,10
"ASV_3946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,20
"ASV_3949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,11
"ASV_3956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,6,0,6,4,0,0
"ASV_3958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,15,0,0
"ASV_3961",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,5,0,0,0,0,0,0,6,0,0
"ASV_3962",0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0
"ASV_3963",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,0,0
"ASV_3964",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,20,6,0
"ASV_3972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,12,0
"ASV_3973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,8,0
"ASV_3974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,12,10,0
"ASV_3975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,7,0
"ASV_3981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,11,10,4,3,0
"ASV_3982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,5,11,0,0
"ASV_3990",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0
"ASV_3991",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,0,16
"ASV_3992",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,10,0,11
"ASV_4001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,7,4,6,0
"ASV_4002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,6,0
"ASV_4005",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,36,0,0,0,0,0
"ASV_4015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,6,0
"ASV_4016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,9
"ASV_4018",28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,6,5,0
"ASV_4020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,8,0,0,0,0,0,0,0,0
"ASV_4021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,3,1,6,7
"ASV_4022",0,0,2,0,0,7,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ASV_4025",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,6,0
"ASV_4028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,11,0
"ASV_4034",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,20
"ASV_4035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,9
"ASV_4036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,29
"ASV_4044",0,4,0,0,0,0,0,0,0,0,0,0,10,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_4052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,9,13
"ASV_4055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,11,7,0
"ASV_4056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,12,0
"ASV_4061",15,0,0,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0
"ASV_4062",0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
